Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","28594.74491","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","1326.107636","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","31493.83047","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","1430.841059","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","38803.85904","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","1726.974775","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","46252.89237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","2011.384042","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","45779.97449","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","1940.097342","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","47964.23334","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","1980.878092","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","51588.15431","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2076.147822","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","25299.35194","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","1197.8836","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","27493.82469","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","1275.051447","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","30411.63994","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","1381.67452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","37685.8182","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","1677.216107","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","45391.76122","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","1973.93632","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","44773.48317","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","1897.443514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","46887.632","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","1936.415461","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","50051.96275","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2014.324313","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","60672.09129","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","13887.962385","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","63408.3007","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","14570.451018","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","57369.36029","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","13244.396184","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","59032.07257","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","13700.179345","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","58423.97977","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","13637.806169","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","50242.7878","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","11808.45414","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","52397.48975","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","12405.440034","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","56323.84039","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","13434.533984","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","58804.17928","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","13460.393611","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","61599.36814","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","14154.780468","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","55472.27544","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","12806.431682","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","57812.60787","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","13417.165648","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","57432.75916","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","13406.427297","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","50345.97658","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","11832.706376","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","51299.51579","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","12145.487693","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","56033.73637","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","13365.33749","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","64328","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","5697.575209","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","69511.33501","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","6152.147901","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","73141","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","6467.337914","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","77148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","6814.243844","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","80656","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","7117.52691","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","87205.67139","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","7690.166362","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","91370","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","8055.889907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","96851","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8543.360968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","62896","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","5570.741984","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","68439.29471","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","6057.266246","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","72146","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","6379.357148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","76226","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","6732.80644","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","79602","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","7024.516181","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","86085.73812","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","7591.405891","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","90086","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","7942.68248","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","95497","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","8423.922752","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","2951.342768","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","18517.648187","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","2933.128492","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","18141.903252","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","3024.52514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","18448.075853","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","3039.944134","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","18297.925398","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","3048.435754","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","18142.751103","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","3042.73743","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","17943.631201","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","3014.748603","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","17657.059037","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","3009.497207","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","17545.633305","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","2944.582992","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","18475.235237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","3025.34767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","18712.294699","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","3168.224601","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","19324.569992","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","3193.945792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","19224.886792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","3227.121116","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","19206.196197","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","3243.793436","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","19129.298681","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","3200.204156","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","18743.252309","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","3226.134517","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","18808.647869","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","321995.2794","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","58008.293758","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","344003.1376","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","61693.355543","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","327148.9438","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","58409.451631","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","343584.3916","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","61077.489203","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","352993.6316","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","62469.529026","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","302673.0708","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","53308.197547","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","313115.9293","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","54866.615599","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","332121.0638","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","57888.203512","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2010","2010","Millions d’USD","327262.172","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2010","2010","US$","58957.138268","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2011","2011","Millions d’USD","351257.0917","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2011","2011","US$","62994.276146","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2012","2012","Millions d’USD","334536.415","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2012","2012","US$","59728.417044","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2013","2013","Millions d’USD","354463.5895","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2013","2013","US$","63011.436462","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2014","2014","Millions d’USD","365833.6204","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2014","2014","US$","64741.830794","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","311964.1893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","54944.592814","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","320812.5946","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","56215.285331","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","339391.0581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","59155.35262","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2010","2010","Millions d’USD","1243.651704","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2010","2010","US$","1352.9733","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2011","2011","Millions d’USD","1453.794455","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2011","2011","US$","1551.854595","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2012","2012","Millions d’USD","1705.189898","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2012","2012","US$","1786.85451","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2013","2013","Millions d’USD","2042.817163","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2013","2013","US$","2102.197948","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2014","2014","Millions d’USD","2216.200395","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2014","2014","US$","2240.652637","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","2445.484583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","2430.273501","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","2618.587757","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","2559.061429","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2766.868072","X","Ciffre de sources internationales",""
