Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","50","Chypre","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","18410.134329","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","50","Chypre","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","10.15302","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","44","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6450.319585","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","44","Colombie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","10.274451","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","44","Colombie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","6339.886355","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","44","Colombie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.598594","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","45","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1414.586689","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","45","Comores","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.450871","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","45","Comores","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1422.397988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","45","Comores","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.47575","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","46","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2088.500216","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","46","Congo","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.566912","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","46","Congo","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1795.115841","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","46","Congo","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-2.973681","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","48","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","12118.133617","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","48","Costa Rica","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","2.83621","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","48","Costa Rica","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","11484.727761","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","48","Costa Rica","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","1.752359","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2076.147822","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.555465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2014.324313","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.748754","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","13434.533984","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.493395","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","13365.33749","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","98","Croatie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.228587","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8543.360968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.998687","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","8423.922752","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","49","Cuba","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.006483","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","17545.633305","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-0.17419","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","18808.647869","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","279","Curaçao","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","0.810272","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","57888.203512","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.06968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","59155.35262","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","54","Danemark","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.791064","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2659.85416","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.662606","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2778.46767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","72","Djibouti","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.671586","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","55","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7395.991648","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","55","Dominique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-9.636719","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","55","Dominique","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","6896.64424","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","55","Dominique","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-13.088703","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","59","Égypte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1917.049576","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","59","Égypte","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-27.795932","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","59","Égypte","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1879.897311","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","59","Égypte","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-28.760529","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","60","El Salvador","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3986.049014","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","60","El Salvador","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","3.25636","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","60","El Salvador","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3764.619843","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","60","El Salvador","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","2.817688","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","225","Émirats arabes unis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","42522.377622","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","225","Émirats arabes unis","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.999087","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","225","Émirats arabes unis","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","42828.65341","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","225","Émirats arabes unis","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.141933","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","58","Équateur","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6246.404252","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","58","Équateur","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","4.360883","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","58","Équateur","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","6100.410171","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","58","Équateur","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","3.906581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","560.495845","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Érythrée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-12.409467","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Érythrée","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","554.104714","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","178","Érythrée","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-12.409467","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Espagne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","28190.806662","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Espagne","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.532538","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Espagne","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","28201.404061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Espagne","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.309583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","63","Estonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","20435.205901","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","63","Estonie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.921513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","63","Estonie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","19932.665237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","63","Estonie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.652488","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","209","Eswatini","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3822.793411","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","209","Eswatini","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","15.3435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","209","Eswatini","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","3566.576151","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","209","Eswatini","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","13.726861","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","59059.596403","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","4.184149","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","60297.391594","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.548108","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","238","Éthiopie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","709.761008","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","238","Éthiopie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.426252","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","238","Éthiopie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","705.544502","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","238","Éthiopie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.140724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","185","Fédération de Russie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10822.770247","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","185","Fédération de Russie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","23.293875","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","185","Fédération de Russie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","10533.649822","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","185","Fédération de Russie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","23.431781","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","66","Fidji","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5825.224294","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","66","Fidji","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.584707","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","66","Fidji","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5364.839418","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","66","Fidji","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.841631","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","67","Finlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","46412.760006","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","67","Finlande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.250864","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","67","Finlande","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","46435.935525","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","67","Finlande","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.822285","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","68","France","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","40458.149875","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","68","France","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.012186","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","68","France","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","41372.562733","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","68","France","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.161073","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","74","Gabon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6975.769481","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","74","Gabon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.459129","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","74","Gabon","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","6534.800237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","74","Gabon","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.125809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","75","Gambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","632.019869","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","75","Gambie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","2.569455","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","75","Gambie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","620.13502","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","75","Gambie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","2.562966","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","73","Géorgie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4306.23481","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","73","Géorgie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.271943","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","73","Géorgie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4095.347973","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","73","Géorgie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.973869","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","81","Ghana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1998.626958","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","81","Ghana","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","7.545343","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","81","Ghana","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1900.205463","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","81","Ghana","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.424805","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","84","Grèce","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","18690.62448","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","84","Grèce","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","3.537188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","84","Grèce","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","18596.921371","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","84","Grèce","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","3.522389","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","86","Grenade","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9309.267844","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","86","Grenade","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.032658","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","86","Grenade","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","8447.112851","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","86","Grenade","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","6.128253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","85","Groenland","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","50987.224253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","85","Groenland","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.336779","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","85","Groenland","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","49613.454799","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","85","Groenland","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.375824","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","89","Guatemala","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4322.031109","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","89","Guatemala","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.478524","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","89","Guatemala","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4230.056852","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","89","Guatemala","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.378415","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","90","Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","843.464278","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","90","Guinée","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","20.000796","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","90","Guinée","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","839.328359","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","90","Guinée","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","40.671845","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8410.394418","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","61","Guinée équatoriale","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","8.541141","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","7342.970682","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","61","Guinée équatoriale","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.209727","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","718.245738","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","175","Guinée-Bissau","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","14.518423","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","719.711565","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","175","Guinée-Bissau","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.929052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6220.978568","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","91","Guyana","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.92226","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","6605.049435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","91","Guyana","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","4.799171","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1402.614321","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","93","Haïti","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","14.280015","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","1408.072278","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","93","Haïti","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","14.333211","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2403.306095","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","95","Honduras","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.532207","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2256.313381","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","95","Honduras","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","7.544399","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","14619.783284","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","97","Hongrie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.276256","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","14028.279014","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","97","Hongrie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","9.733719","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","81255.112455","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","36","Îles Caïmanes","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.234035","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","54425.988298","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","36","Îles Caïmanes","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.520413","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","19868.295217","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","47","Îles Cook","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","11.537687","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","19868.295217","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","47","Îles Cook","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","11.537687","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4515.261195","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","127","Îles Marshall","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.633935","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5805.370123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","127","Îles Marshall","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","3.951033","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2283.581124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","25","Îles Salomon","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.546216","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","2237.997123","X","Ciffre de sources internationales",""
