id_commune;code_region;code_departement;nom_commune
50496;28;50;Saint-Jean-le-Thomas
31101;76;31;Cambernard
50514;28;50;Chaulieu
31109;76;31;Cassagnabère-Tournas
50524;28;50;Saint-Michel-de-la-Pierre
31113;76;31;Castanet-Tolosan
50528;28;50;Saint-Nicolas-de-Pierrepont
31118;76;31;Castelnau-d'Estrétefonds
50532;28;50;Saint-Pair-sur-Mer
31121;76;31;Castéra-Vignoles
50545;28;50;Saint-Romphaire
31131;76;31;Cazaunous
50546;28;50;Bourgvallées
31137;76;31;Cessales
50548;28;50;Saint-Sauveur-de-Pierrepont
31139;76;31;Chaum
50553;28;50;Saint-Senier-de-Beuvron
31142;76;31;Cier-de-Luchon
70089;27;70;Bourguignon-lès-Morey
31147;76;31;Clarac
70096;27;70;Brevilliers
31149;76;31;Colomiers
70106;27;70;Buffignécourt
31151;76;31;Corronsac
70115;27;70;Cerre-lès-Noroy
31156;76;31;Cox
70118;27;70;Chambornay-lès-Bellevaux
31160;76;31;Daux
70119;27;70;Chambornay-lès-Pin
31164;76;31;Drudas
70125;27;70;Champvans
31167;76;31;Encausse-les-Thermes
70127;27;70;Chantes
31178;76;31;Fabas
70138;27;70;Chassey-lès-Scey
31194;76;31;Francarville
70151;27;70;Chevigney
31199;76;31;Fronsac
70153;27;70;Cintrey
31205;76;31;Gagnac-sur-Garonne
70161;27;70;Colombe-lès-Bithaine
31210;76;31;Gardouch
70173;27;70;Corcelles
31211;76;31;Gargas
70174;27;70;Cordonnet
31219;76;31;Gensac-sur-Garonne
70178;27;70;La Côte
31224;76;31;Gourdan-Polignan
70180;27;70;Courchaton
31229;76;31;Gratens
70182;27;70;Courmont
31232;76;31;Grenade
70183;27;70;Courtesoult-et-Gatey
31238;76;31;Huos
70184;27;70;Couthenans
31239;76;31;L'Isle-en-Dodon
70185;27;70;Cresancey
31246;76;31;Labarthe-Inard
70188;27;70;Creveney
31252;76;31;Labastide-Saint-Sernin
70198;27;70;Dampierre-sur-Salon
31255;76;31;Labroquère
70199;27;70;Dampvalley-lès-Colombe
31260;76;31;Laffite-Toupière
70200;27;70;Dampvalley-Saint-Pancras
31261;76;31;Lafitte-Vigordane
70205;27;70;Echavanne
31268;76;31;Lalouret-Laffiteau
70218;27;70;Esmoulins
31273;76;31;Lapeyrouse-Fossat
70224;27;70;Etuz
31274;76;31;Larcan
70228;27;70;Faverney
31283;76;31;Lautignac
70231;27;70;Ferrières-lès-Ray
31284;76;31;Lauzerville
70242;27;70;Fontenois-la-Ville
31285;76;31;Lavalette
70259;27;70;Froideterre
31288;76;31;Layrac-sur-Tarn
70263;27;70;Genevrey
31292;76;31;Lescuns
70265;27;70;Germigney
31297;76;31;Lévignac
70284;27;70;Hautevelle
31301;76;31;Lilhac
70291;27;70;Jonvelle
31309;76;31;Lussan-Adeilhac
70298;27;70;Lavigney
31311;76;31;La Magdelaine-sur-Tarn
70300;27;70;Leffond
31312;76;31;Mailholas
70311;27;70;Luxeuil-les-Bains
31323;76;31;Martres-de-Rivière
70313;27;70;Lyoffans
31324;76;31;Martres-Tolosane
70314;27;70;Magnivray
31325;76;31;Mascarville
70331;27;70;Mantoche
31332;76;31;Mauvaisin
70332;27;70;Marast
31335;76;31;Mayrègne
70345;27;70;Miellin
31344;76;31;Miramont-de-Comminges
70346;27;70;Mignafans
31346;76;31;Mirepoix-sur-Tarn
70351;27;70;Mollans
31362;76;31;Montberaud
70353;27;70;Montagney
31364;76;31;Montberon
70360;27;70;Montdoré
31366;76;31;Montbrun-Lauragais
70362;27;70;Montigny-lès-Cherlieu
31367;76;31;Montclar-de-Comminges
70366;27;70;Villers-Chemin-et-Mont-lès-Etrelles
31372;76;31;Montespan
70380;27;70;Neurey-en-Vaux
31377;76;31;Montgaillard-Lauragais
70383;27;70;Neuvelle-lès-Cromary
31392;76;31;Mourvilles-Basses
70394;27;70;Onay
31402;76;31;Odars
70398;27;70;Ormoiche
31403;76;31;Ondes
70400;27;70;Ouge
31406;76;31;Palaminy
70404;27;70;Passavant-la-Rochère
31413;76;31;Pelleport
70405;27;70;Pennesières
31425;76;31;Le Plan
70408;27;70;Pesmes
31428;76;31;Polastron
70410;27;70;Pin
31439;76;31;Préserville
70412;27;70;Plainemont
31447;76;31;Razecueillé
70414;27;70;Plancher-les-Mines
31448;76;31;Rebigue
70421;27;70;Port-sur-Saône
31461;76;31;Rouède
70426;27;70;Provenchère
31463;76;31;Roumens
70427;27;70;Purgerot
31469;76;31;Saint-Araille
70430;27;70;La Quarte
31471;76;31;Saint-Béat-Lez
70437;27;70;Ranzevelle
31474;76;31;Saint-Christaud
70440;27;70;Recologne
31484;76;31;Saint-Geniès-Bellevue
70443;27;70;La Grande-Résie
31486;76;31;Saint-Hilaire
70445;27;70;Rignovelle
31494;76;31;Saint-Laurent
70450;27;70;La Rochelle
31505;76;31;Saint-Michel
70454;27;70;Rosières-sur-Mance
31513;76;31;Saint-Plancard
70455;27;70;Roye
31519;76;31;Saint-Vincent
70457;27;70;Rupt-sur-Saône
31525;76;31;Salles-sur-Garonne
70461;27;70;Saint-Broing
31529;76;31;Samouillan
70469;27;70;Sainte-Marie-en-Chanois
31530;76;31;Sana
70472;27;70;Saint-Rémy-en-Comté
31533;76;31;Saubens
70476;27;70;Saponcourt
31545;76;31;Sepx
70492;27;70;Soing-Cubry-Charentenay
31561;76;31;L'Union
70497;27;70;Tavey
31567;76;31;Vallesvilles
70504;27;70;Traves
31579;76;31;Villariès
70506;27;70;Trémoins
31583;76;31;Villematier
70507;27;70;Trésilley
31585;76;31;Villeneuve-de-Rivière
70512;27;70;La Vaivre
32007;76;32;Ardizas
70514;27;70;Valay
32010;76;32;Arrouède
70518;27;70;Le Val-Saint-Eloi
32014;76;32;Augnax
70521;27;70;Vantoux-et-Longevelle
32024;76;32;Ayguetinte
70525;27;70;Vauconcourt-Nervezain
32027;76;32;Barcelonne-du-Gers
70526;27;70;Vauvillers
32049;76;32;Bétous
70533;27;70;Vellefrey-et-Vellefrange
32050;76;32;Betplan
70539;27;70;Vellexon-Queutrey-et-Vaudey
32057;76;32;Blaziert
70549;27;70;La Vernotte
32061;76;32;Boulaur
70551;27;70;Vezet
32064;76;32;Bretagne-d'Armagnac
70554;27;70;Villars-le-Pautel
32067;76;32;Cabas-Loumassès
70566;27;70;Villers-sur-Port
32075;76;32;Cassaigne
70571;27;70;Visoncourt
32085;76;32;Castet-Arrouy
70580;27;70;Vy-le-Ferroux
32086;76;32;Castex
70583;27;70;Vy-lès-Filain
32091;76;32;Castin
71001;27;71;L'Abergement-de-Cuisery
32092;76;32;Catonvielle
71003;27;71;Allerey-sur-Saône
32096;76;32;Cazaubon
71005;27;71;Aluze
32099;76;32;Cazaux-Villecomtal
71011;27;71;Anzy-le-Duc
32100;76;32;Cazeneuve
71012;27;71;Artaix
32101;76;32;Céran
71017;27;71;Ballore
32118;76;32;Durban
71022;27;71;Baudemont
32122;76;32;Esclassan-Labastide
71025;27;71;Beaubery
32126;76;32;Estampes
71033;27;71;Bey
32131;76;32;Flamarens
71034;27;71;Bissey-sous-Cruchaud
32135;76;32;Fustérouau
71036;27;71;Bissy-sous-Uxelles
32145;76;32;Gée-Rivière
71049;27;71;Bourgneuf-Val-d'Or
32147;76;32;Gimont
71050;27;71;Bourgvilain
32150;76;32;Goutz
71051;27;71;Bouzeron
32161;76;32;Izotges
71054;27;71;Bragny-sur-Saône
32177;76;32;Lagarde-Hachan
71057;27;71;Bray
32187;76;32;Lamazère
71060;27;71;Briant
32189;76;32;Lannemaignan
71066;27;71;Burgy
32198;76;32;Lartigue
71069;27;71;Bussières
32201;76;32;Lasseube-Propre
71071;27;71;Céron
32204;76;32;Lavardens
71083;27;71;Champlieu
32205;76;32;LaveraÃ«t
71088;27;71;La Chapelle-au-Mans
32206;76;32;Laymont
71093;27;71;La Chapelle-Saint-Sauveur
32208;76;32;Lectoure
71099;27;71;Charbonnières
32213;76;32;Lombez
71104;27;71;Charnay-lès-Chalon
32233;76;32;Marciac
71126;27;71;Chevagny-les-Chevrières
32237;76;32;Marsan
71128;27;71;Chiddes
32239;76;32;Marsolan
71129;27;71;Chissey-en-Morvan
32241;76;32;Mas-d'Auvignon
71133;27;71;La Clayette
32242;76;32;Masseube
71143;27;71;Condal
32243;76;32;Mauléon-d'Armagnac
71145;27;71;Cormatin
32254;76;32;Miramont-d'Astarac
71150;27;71;Crêches-sur-Saône
32258;76;32;Mirepoix
71152;27;71;Cressy-sur-Somme
32270;76;32;Mongausy
71169;27;71;Davayé
32271;76;32;Monguilhem
71174;27;71;Dezize-lès-Maranges
32279;76;32;Montaut-les-Créneaux
71184;27;71;Dracy-Saint-Loup
32288;76;32;Montiron
71193;27;71;Etrigny
32290;76;32;Montréal
71201;27;71;Fley
32294;76;32;Mourède
71202;27;71;Fontaines
32295;76;32;Nizas
71203;27;71;Fontenay
32298;76;32;Nougaroulet
71210;27;71;Fuissé
32306;76;32;Pauilhac
71211;27;71;Géanges
32307;76;32;Pavie
71214;27;71;Genouilly
32312;76;32;Pessan
71215;27;71;Gergy
32323;76;32;Ponsampère
71216;27;71;Germagny
32329;76;32;Préchac
71217;27;71;Germolles-sur-Grosne
32330;76;32;Préchac-sur-Adour
71218;27;71;Gibles
32335;76;32;Puycasquier
71221;27;71;Givry
32337;76;32;Puységur
71222;27;71;Gourdon
32339;76;32;Razengues
71223;27;71;La Grande-Verrière
32343;76;32;Riguepeu
71225;27;71;Granges
32345;76;32;La Romieu
71228;27;71;Guerfand
32346;76;32;Roquebrune
71237;27;71;Igornay
32348;76;32;Roquelaure
71239;27;71;Issy-l'Evêque
32349;76;32;Roquelaure-Saint-Aubin
71246;27;71;Juif
32358;76;32;Saint-Antoine
71249;27;71;Laives
32360;76;32;Saint-Arailles
71250;27;71;Laizé
32363;76;32;Sainte-Aurence-Cazaux
71264;27;71;Lournand
32364;76;32;Saint-Avit-Frandat
71278;27;71;Marigny
32365;76;32;Saint-Blancard
71282;27;71;Marmagne
32366;76;32;Saint-Brès
71287;27;71;Massilly
32374;76;32;Saint-Elix-d'Astarac
71288;27;71;Massy
32376;76;32;Sainte-Gemme
71294;27;71;Mercurey
32381;76;32;Saint-Jean-le-Comtal
71295;27;71;Mervans
32386;76;32;Saint-Lizier-du-Planté
71297;27;71;Mesvres
32388;76;32;Sainte-Marie
71299;27;71;Milly-Lamartine
32407;76;32;Saint-Soulan
71306;27;71;Montceau-les-Mines
32409;76;32;Samaran
71318;27;71;Montpont-en-Bresse
32423;76;32;Séailles
71321;27;71;Morey
32424;76;32;Ségos
71323;27;71;Mornay
32432;76;32;Seysses-Savès
71325;27;71;La Motte-Saint-Jean
32435;76;32;Sirac
71327;27;71;Mussy-sous-Dun
32438;76;32;Tachoires
71328;27;71;Nanton
32445;76;32;Tieste-Uragnoux
71330;27;71;Neuvy-Grandchamp
32448;76;32;Touget
71354;27;71;Poisson
32458;76;32;Urgosse
71355;27;71;Pontoux
32459;76;32;Valence-sur-Baïse
71356;27;71;Pouilloux
32461;76;32;Verlus
71369;27;71;Remigny
32462;76;32;Vic-Fezensac
71371;27;71;La Roche-Vineuse
32467;76;32;Saint-Caprais
71375;27;71;Le Rousset
33006;75;33;Anglade
71384;27;71;Saint-Ambreuil
33011;75;33;Arès
71387;27;71;Saint-André-le-Désert
33017;75;33;Aubiac
71394;27;71;Saint-Bonnet-de-Joux
33018;75;33;Val de Virvée
71410;27;71;Saint-Etienne-en-Bresse
33024;75;33;Bagas
71412;27;71;Saint-Eusèbe
33062;75;33;Bonzac
71413;27;71;Saint-Firmin
33063;75;33;Bordeaux
71416;27;71;Saint-Gengoux-de-Scissé
33066;75;33;Bourdelles
71417;27;71;Saint-Gengoux-le-National
33084;75;33;Cambes
71425;27;71;Saint-Gilles
33091;75;33;Cantenac
71430;27;71;Saint-Jean-de-Vaux
33108;75;33;Castillon-la-Bataille
71433;27;71;Saint-Julien-de-Civry
33146;75;33;Cussac-Fort-Médoc
71435;27;71;Saint-Julien-sur-Dheune
33153;75;33;Doulezon
71436;27;71;Saint-Laurent-d'Andenay
33155;75;33;Escaudes
71439;27;71;Saint-Léger-lès-Paray
33156;75;33;Escoussans
71441;27;71;Saint-Léger-sous-la-Bussière
33159;75;33;Etauliers
71443;27;71;Saint-Loup-Géanges
33167;75;33;Floirac
71445;27;71;Saint-Marcel
33173;75;33;Francs
71451;27;71;Saint-Martin-de-Lixy
33174;75;33;Fronsac
71454;27;71;Saint-Martin-du-Mont
33177;75;33;Gaillan-en-Médoc
71458;27;71;Saint-Martin-la-Patrouille
33178;75;33;Gajac
71460;27;71;Saint-Maurice-de-Satonnay
33181;75;33;Gardegan-et-Tourtirac
71462;27;71;Saint-Maurice-en-Rivière
33190;75;33;Goualade
71463;27;71;Saint-Maurice-lès-Châteauneuf
33199;75;33;Gujan-Mestras
71464;27;71;Saint-Maurice-lès-Couches
33201;75;33;Haux
71466;27;71;Saint-Nizier-sur-Arroux
33207;75;33;Izon
71467;27;71;Saint-Pantaléon
33208;75;33;Jau-Dignac-et-Loirac
71468;27;71;Saint-Pierre-de-Varennes
33209;75;33;Jugazan
71473;27;71;Saint-Racho
33216;75;33;Lados
71475;27;71;Saint-Rémy
33220;75;33;Lamarque
71490;27;71;Saint-Vincent-Bragny
33224;75;33;Landerrouet-sur-Ségur
71495;27;71;Salornay-sur-Guye
33230;75;33;Lapouyade
71502;27;71;Sassenay
33231;75;33;Laroque
71503;27;71;Saules
33235;75;33;Lavazan
71504;27;71;Saunières
33240;75;33;Lesparre-Médoc
71510;27;71;Semur-en-Brionnais
33243;75;33;Libourne
71523;27;71;Simard
33248;75;33;Listrac-Médoc
71528;27;71;Sornay
33249;75;33;Lormont
71529;27;71;Suin
33253;75;33;Loupiac
71532;27;71;Taizé
33258;75;33;Lugasson
71549;27;71;La Truchère
33262;75;33;Macau
71560;27;71;Varenne-sur-le-Doubs
33265;75;33;Marcamps
71561;27;71;Vauban
33271;75;33;Marions
71564;27;71;Vendenesse-lès-Charolles
33278;75;33;Mauriac
71568;27;71;Vérissey
33279;75;33;Mazères
71575;27;71;Vigny-lès-Paray
33282;75;33;Mérignas
71576;27;71;Le Villars
33294;75;33;Morizès
71578;27;71;Clux-Villeneuve
33295;75;33;Mouillac
71586;27;71;Viry
33296;75;33;Mouliets-et-Villemartin
72001;52;72;Aigné
33308;75;33;Omet
72003;52;72;Allonnes
33311;75;33;Paillet
72008;52;72;Arnage
33316;75;33;Pellegrue
72012;52;72;Assé-le-Riboul
33317;75;33;Périssac
72015;52;72;Les Aulneaux
33321;75;33;Peujard
72029;52;72;Beaumont-sur-Sarthe
33324;75;33;Pineuilh
72033;52;72;Bernay-en-Champagne
33340;75;33;Le Puch
72035;52;72;Bessé-sur-Braye
33350;75;33;Rauzan
72047;52;72;Brette-les-Pins
33359;75;33;Roquebrune
72051;52;72;Cérans-Foulletourte
33361;75;33;Ruch
72059;52;72;Chantenay-Villedieu
33370;75;33;Saint-Androny
72060;52;72;La Chapelle-aux-Choux
33372;75;33;Saint-Antoine-du-Queyret
72062;52;72;La Chapelle-du-Bois
33377;75;33;Saint-Avit-de-Soulège
72071;52;72;Montval-sur-Loir
33379;75;33;Saint-Brice
72074;52;72;Chemiré-en-Charnie
33390;75;33;Sainte-Colombe
72080;52;72;Cherré-Au
33393;75;33;Saint-Denis-de-Pile
72082;52;72;Le Chevain
33406;75;33;Saint-Genès-de-Castillon
72086;52;72;Commerveil
33409;75;33;Saint-Genis-du-Bois
72092;52;72;Contres-en-Vairais
33413;75;33;Saint-Germain-du-Puch
72096;52;72;Coulans-sur-Gée
33414;75;33;Saint-Germain-de-la-Rivière
72099;52;72;CourcebÅ“ufs
33427;75;33;Saint-Laurent-du-Bois
72110;52;72;Crosmières
33432;75;33;Saint-Loubert
72119;52;72;Domfront-en-Champagne
33437;75;33;Saint-Magne-de-Castillon
72127;52;72;Etival-lès-le-Mans
33441;75;33;Saint-Martin-Lacaussade
72135;52;72;La Fontaine-Saint-Martin
33444;75;33;Saint-Martin-de-Sescas
72136;52;72;Fontenay-sur-Vègre
33445;75;33;Saint-Martin-du-Bois
72137;52;72;Villeneuve-en-Perseigne
33447;75;33;Saint-Médard-de-Guizières
72143;52;72;Le Grand-Lucé
33453;75;33;Saint-Michel-de-Lapujade
72148;52;72;Jauzé
33456;75;33;Saint-Palais
72155;52;72;Laigné-en-Belin
33473;75;33;Saint-Savin
72157;52;72;Lavardin
33474;75;33;Saint-Selve
72160;52;72;Lavernat
33478;75;33;Saint-Seurin-sur-l'Isle
72163;52;72;Ligron
33481;75;33;Saint-Sulpice-de-Guilleragues
72170;52;72;Louvigny
33496;75;33;SallebÅ“uf
72176;52;72;Le Lude
33497;75;33;Sallebruneau
72177;52;72;Maigné
33499;75;33;Les Salles-de-Castillon
72178;52;72;Maisoncelles
33502;75;33;Saugon
72180;52;72;Mamers
33503;75;33;Saumos
72189;52;72;Marolles-les-Braults
33504;75;33;Sauternes
72201;52;72;Moncé-en-Saosnois
33506;75;33;Sauveterre-de-Guyenne
72208;52;72;Montmirail
33515;75;33;Soulignac
72209;52;72;Montreuil-le-Chétif
33520;75;33;Taillecavat
72216;52;72;Neuvillalais
33521;75;33;Talais
72222;52;72;Nouans
33522;75;33;Talence
72224;52;72;Nuillé-le-Jalais
33531;75;33;Tizac-de-Curton
72227;52;72;Panon
33533;75;33;Toulenne
72228;52;72;Parcé-sur-Sarthe
33534;75;33;Le Tourne
72229;52;72;Parennes
33546;75;33;Vignonet
72236;52;72;Pincé
34005;76;34;Agonès
72239;52;72;Poillé-sur-Vègre
34006;76;34;Aigne
72240;52;72;Poncé-sur-le-Loir
34015;76;34;Assignan
72258;52;72;Roullée
34036;76;34;Le Bosc
72262;52;72;Loir en Vallée
34046;76;34;Cambon-et-Salvergues
72263;52;72;Sables
34052;76;34;Capestang
72269;52;72;Saint-Calais
34058;76;34;Castries
72274;52;72;Saint-Christophe-en-Champagne
34060;76;34;Causse-de-la-Selle
72277;52;72;Saint-Denis-des-Coudrais
34061;76;34;Causses-et-Veyran
72278;52;72;Saint-Denis-d'Orques
34072;76;34;Celles
72293;52;72;Saint-Jean-du-Bois
34075;76;34;Cesseras
72295;52;72;Saint-Longis
34084;76;34;Corneilhan
72308;52;72;Saint-Paterne - Le Chevain
34089;76;34;Creissan
72315;52;72;Saint-Rémy-de-Sillé
34106;76;34;Fozières
72320;52;72;Saint-Saturnin
34116;76;34;Grabels
72321;52;72;Saint-Symphorien
34138;76;34;Lieuran-Cabrières
72322;52;72;Saint-Ulphace
34143;76;34;Loupian
72329;52;72;Savigné-l'Evêque
34148;76;34;Maraussan
72336;52;72;Solesmes
34152;76;34;Mas-de-Londres
72337;52;72;Sougé-le-Ganelon
34157;76;34;Mèze
72338;52;72;Souillé
34169;76;34;Montferrier-sur-Lez
72342;52;72;Souvigné-sur-Même
34173;76;34;Montpeyroux
72343;52;72;Souvigné-sur-Sarthe
34176;76;34;Mudaison
72345;52;72;Surfonds
34182;76;34;Nézignan-l'Evêque
72349;52;72;Teillé
34185;76;34;Notre-Dame-de-Londres
72350;52;72;Teloché
34192;76;34;Palavas-les-Flots
72361;52;72;Tresson
34198;76;34;Pérols
72369;52;72;Verneil-le-Chétif
34201;76;34;Pierrerue
72371;52;72;Verron
34204;76;34;Plaissan
72376;52;72;Villaines-sous-Lucé
34206;76;34;Poilhes
72379;52;72;Viré-en-Champagne
34211;76;34;Le Poujol-sur-Orb
72382;52;72;Volnay
34216;76;34;Le Pradal
72386;52;72;Yvré-l'Evêque
34225;76;34;Puisserguier
73003;84;73;Grand-Aigueblanche
34232;76;34;Roquebrun
73004;84;73;Aillon-le-Jeune
34233;76;34;Roqueredonde
73011;84;73;Albertville
34234;76;34;Roquessels
73013;84;73;Albiez-Montrond
34244;76;34;Saint-Brès
73025;84;73;Avressieux
34245;76;34;Saint-Chinian
73030;84;73;Barby
34273;76;34;Saint-Martin-de-l'Arçon
73037;84;73;Bellecombe
34294;76;34;Saturargues
73045;84;73;Le Bois
34304;76;34;Soubès
73056;84;73;Bramans
34308;76;34;Taussac-la-Billière
73069;84;73;Chamoux-sur-Gelon
34312;76;34;La Tour-sur-Orb
73080;84;73;Le Châtel
34316;76;34;Usclas-du-Bosc
73084;84;73;Chignin
34319;76;34;Vailhan
73085;84;73;Chindrieux
34320;76;34;Vailhauquès
73086;84;73;Cléry
34322;76;34;Valflaunès
73088;84;73;Cohennoz
34333;76;34;Vic-la-Gardiole
73089;84;73;Coise-Saint-Jean-Pied-Gauthier
34334;76;34;Vieussan
73091;84;73;Conjux
34338;76;34;Villeneuvette
73098;84;73;Les Déserts
34343;76;34;Viols-le-Fort
73112;84;73;Feissons-sur-Isère
35005;53;35;Arbrissel
73113;84;73;Feissons-sur-Salins
35012;53;35;Bain-de-Bretagne
73115;84;73;Fontaine-le-Puits
35046;53;35;Les Brulais
73117;84;73;Fourneaux
35048;53;35;Campel
73118;84;73;Francin
35051;53;35;Cesson-Sévigné
73120;84;73;Fréterive
35054;53;35;Chanteloup
73121;84;73;Frontenex
35057;53;35;La Chapelle-BouÃ«xic
73122;84;73;Gerbaix
35061;53;35;La Chapelle-Erbrée
73124;84;73;Gilly-sur-Isère
35067;53;35;Chasné-sur-Illet
73125;84;73;Grand-coeur
35068;53;35;Châteaubourg
73129;84;73;Grésy-sur-Isère
35070;53;35;Châteauneuf-d'Ille-et-Vilaine
73135;84;73;La Tour-en-Maurienne
35076;53;35;Chavagne
73144;84;73;Lanslevillard
35080;53;35;Cintré
73149;84;73;Lucey
35084;53;35;Comblessac
73150;84;73;La Plagne Tarentaise
35092;53;35;Cuguen
73152;84;73;Marcieux
35093;53;35;Dinard
73157;84;73;Modane
35097;53;35;Domalain
73163;84;73;Montaimont
35100;53;35;Dompierre-du-Chemin
73167;84;73;Montgellafrey
35110;53;35;Feins
73182;84;73;Mouxy
35112;53;35;Fleurigné
73183;84;73;Myans
35113;53;35;La Fontenelle
73184;84;73;Nances
35119;53;35;Gennes-sur-Seiche
73186;84;73;Notre-Dame-de-Bellecombe
35124;53;35;Grand-Fougeray
73188;84;73;Notre-Dame-des-Millières
35134;53;35;Les Iffs
73190;84;73;Notre-Dame-du-Pré
35152;53;35;Liffré
73196;84;73;Pallud
35166;53;35;Marpiré
73198;84;73;La Perrière
35167;53;35;Martigné-Ferchaud
73214;84;73;Rochefort
35171;53;35;Médréac
73222;84;73;Saint-Alban-Leysse
35173;53;35;Melesse
73224;84;73;Saint-Avre
35174;53;35;Mellé
73227;84;73;Courchevel
35177;53;35;La Mézière
73235;84;73;Saint François Longchamp
35180;53;35;Miniac-sous-Bécherel
73244;84;73;Saint-Jean-de-Belleville
35183;53;35;Mondevert
73250;84;73;Saint-Julien-Mont-Denis
35187;53;35;Monterfil
73255;84;73;Sainte-Marie-de-Cuines
35191;53;35;Les Portes du Coglais
73262;84;73;Saint-Nicolas-la-Chapelle
35201;53;35;Muel
73263;84;73;Saint-Offenge
35206;53;35;Noyal-Châtillon-sur-Seiche
73265;84;73;Saint-Ours
35216;53;35;Parthenay-de-Bretagne
73266;84;73;Saint-Oyen
35217;53;35;Le Pertre
73267;84;73;Saint-Pancrace
35219;53;35;Pipriac
73274;84;73;Saint-Pierre-d'Entremont
35221;53;35;Pléchâtel
73275;84;73;Saint-Pierre-de-Genebroz
35233;53;35;Québriac
73281;84;73;Saint-Sulpice
35234;53;35;Quédillac
73291;84;73;Tessens
35237;53;35;Renac
73295;84;73;Thyl
35242;53;35;Rimou
73299;84;73;Traize
35243;53;35;Romagné
73315;84;73;Villard-Léger
35257;53;35;Maen Roch
73327;84;73;Vions
35258;53;35;Saint-Brieuc-des-Iffs
73329;84;73;Voglans
35264;53;35;Saint-Didier
73330;84;73;Yenne
35270;53;35;Saint-Georges-de-Gréhaigne
74002;84;74;Alby-sur-Chéran
35273;53;35;Saint-Germain-en-Coglès
74010;84;74;Annecy
35282;53;35;Rives-du-Couesnon
74015;84;74;Arbusigny
35291;53;35;Saint-Marcan
74029;84;74;Bassy
35305;53;35;Saint-Péran
74040;84;74;Bonne
35308;53;35;Mesnil-Roc'h
74042;84;74;Bonneville
35309;53;35;Saint-Rémy-du-Plain
74048;84;74;Brenthonne
35311;53;35;Saint-Séglin
74052;84;74;Cernex
35312;53;35;Saint-Senoux
74063;84;74;Châtel
35316;53;35;Saint-Sulpice-des-Landes
74064;84;74;Châtillon-sur-Cluses
35321;53;35;Saulnières
74070;84;74;Chens-sur-Léman
35325;53;35;La Selle-Guerchaise
74072;84;74;Chevaline
35331;53;35;Talensac
74081;84;74;Cluses
35336;53;35;Le Tiercent
74084;84;74;Cons-Sainte-Colombe
35337;53;35;Tinténiac
74096;84;74;Cruseilles
35346;53;35;Trimer
74101;84;74;Dingy-en-Vuache
35351;53;35;Le Verger
74102;84;74;Dingy-Saint-Clair
35358;53;35;La Ville-ès-Nonais
74108;84;74;Duingt
35360;53;35;Vitré
74113;84;74;Esery
36002;24;36;Aize
74115;84;74;Esserts-Salève
36003;24;36;Ambrault
74120;84;74;Evires
36006;24;36;Argenton-sur-Creuse
74127;84;74;Féternes
36007;24;36;Argy
74134;84;74;Les Gets
36017;24;36;La Berthenoux
74143;84;74;Les Houches
36028;24;36;La Buxerette
74145;84;74;Juvigny
36031;24;36;Buzançais
74163;84;74;Margencel
36035;24;36;Chaillac
74166;84;74;Marin
36037;24;36;La Champenoise
74168;84;74;Marlioz
36038;24;36;Champillet
74169;84;74;Marnaz
36042;24;36;Chasseneuil
74170;84;74;Massingy
36046;24;36;La Châtre
74172;84;74;Maxilly-sur-Léman
36049;24;36;Chazelet
74179;84;74;Mésigny
36051;24;36;Chitray
74187;84;74;Montmin
36060;24;36;Crevant
74203;84;74;Novel
36062;24;36;Cuzion
74211;84;74;Pers-Jussy
36066;24;36;Douadic
74215;84;74;Praz-sur-Arly
36067;24;36;Dunet
74216;84;74;Présilly
36070;24;36;Eguzon-Chantôme
74217;84;74;Pringy
36076;24;36;Fontgombault
74227;84;74;Saint-André-Val-de-Fier
36087;24;36;Ingrandes
74235;84;74;Saint-Germain-sur-Rhône
36090;24;36;Jeu-Maloches
74237;84;74;Saint-Gingolph
36103;24;36;Luçay-le-Mâle
74238;84;74;Saint-Jean-d'Aulps
36105;24;36;Lureuil
74239;84;74;Saint-Jean-de-Sixt
36106;24;36;Luzeret
74240;84;74;Saint-Jean-de-Tholome
36112;24;36;Mâron
74247;84;74;Saint-Maurice-de-Rumilly
36118;24;36;Méobecq
74248;84;74;Saint-Nicolas-de-Véroce
36121;24;36;Meunet-Planches
74250;84;74;Saint-Pierre-en-Faucigny
36124;24;36;Migné
74251;84;74;Saint-Roch
36126;24;36;Montchevrier
74259;84;74;Le Sappey
36130;24;36;Montlevicq
74260;84;74;Savigny
36132;24;36;La Motte-Feuilly
74268;84;74;Seynod
36138;24;36;Néret
74269;84;74;Seyssel
36143;24;36;Nohant-Vic
74277;84;74;Thairy
36156;24;36;Pérassay
74279;84;74;Thollon-les-Mémises
36164;24;36;Pouligny-Saint-Martin
74284;84;74;La Tour
36165;24;36;Pouligny-Saint-Pierre
74285;84;74;Usinens
36172;24;36;Rivarennes
74292;84;74;Vaulx
36178;24;36;Saint-Aigny
74297;84;74;Versonnex
36183;24;36;Sainte-Cécile
74305;84;74;Ville-la-Grand
36184;24;36;Saint-Chartier
75004;11;75;Asnières
36185;24;36;Saint-Christophe-en-Bazelle
75005;11;75;Aubervilliers
36191;24;36;Saint-Florentin
75007;11;75;Bagneux
36196;24;36;Saint-Gilles
75013;11;75;Le bourget
36201;24;36;Saint-Martin-de-Lamps
75014;11;75;Bourg-la-reine
36209;24;36;Saint-Valentin
75019;11;75;Châtenay-Malabry
36212;24;36;Saulnay
